pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty,surveillanceMessage
758145,EQ,nse_cm,,LOTUSDEV,LOTUSDEV-EQ,,LOTUSDEV,INE0V9Q01010,,,,SRI LOTUS DEVLPRS N RTY L,,,1,1,-1,-1,2,-1,NSE,,,1438905600,,1438905600,0,0,0,0,0,144.40-176.48,0,0,1451500020,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,623122.00,1,0,17648,14440,1,1,1,0,0,1,0,4.88724e+08,0,0,623122,
23196,SG,nse_cm,,747UK34,747UK34-SG,,747UK34-SG,IN3620230075,,,,SDL UK 7.47% 2034,,,1,100,-1,-1,2,-1,NSE,,,1395532800,,1395532800,0,0,0,0,0,95.00-105.00,0,0,1451493498,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,
14890,EQ,nse_cm,,AKI,AKI-EQ,,AKI,INE642Z01026,,,,AKI INDIA LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1365206400,,1365206400,0,0,1411516800,1412121600,0,6.21-7.57,0,0,1451499058,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,3374834.00,1,0,757,621,1,1,1,0,0,1,0,1.03206e+08,0,0,3374834,High low price variation was greater than 100% in previous 6 months
25793,N0,nse_cm,,805HLICL34,805HLICL34-N0,,805HLICL34-N0,INE795G08035,,,,HLICL 8.05% 2034 SR 1,,,1,1,-1,-1,2,-1,NSE,,,1413331200,,1413331200,0,0,0,0,1443052800,80000.00-120000.00,0,0,1451493499,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,1000.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,100000,0,0,1000,
24063,N3,nse_cm,,805SHFL29,805SHFL29-N3,,805SHFL29-N3,INE667F07IS9,,,,SHFL 8.05% 2029 SR 340,,,1,1,-1,-1,2,-1,NSE,,,1402790400,,1402790400,0,0,0,0,0,80000.00-120000.00,0,0,1451493498,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,653.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,20000,0,0,653,
13814,EQ,nse_cm,,KAMOPAINTS,KAMOPAINTS-EQ,,KAMOPAINTS,INE0BTI01037,,,,KAMDHENU VENTURES LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1358985600,,1358985600,0,0,0,0,1402790400,4.87-7.29,0,0,1451499059,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,10279408.00,1,0,729,487,1,1,1,0,0,1,0,3.14355e+08,0,0,10279408,"The company has been loss making for at least the last 8 quarters for main board and last 2 years for SME companies on consolidated basis,High low price variation was greater than 200% in previous 365 days,High low price variation was greater than 150% in previous 12 months"
13923,BL,nse_cm,,PLASTIBLEN,PLASTIBLEN-BL,,PLASTIBLEN-BL,INE083C01022,,,,PLASTIBLENDS INDIA LTD,,,1,1,-1,-1,2,-1,NSE,,,851731200,,851731200,0,0,0,0,1436400000,158.71-168.51,0,0,1451498927,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,611915.00,1,0,16851,15871,1,1,1,0,0,1,0,2.59892e+07,0,0,611915,
6553,BL,nse_cm,,NYKAA,NYKAA-BL,,NYKAA-BL,INE388Y01029,,,,FSN E COMMERCE VENTURES,,,5,1,-1,-1,2,-1,NSE,,,1320969600,,1320969600,0,0,0,0,1352592000,251.10-266.60,0,0,1451498917,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,383304.00,1,0,26660,25110,1,1,1,0,0,1,0,2.86048e+09,0,0,383304,
5335,SG,nse_cm,,702UP31,702UP31-SG,,702UP31-SG,IN3320210062,,,,SDL UP 7.02% 2031,,,1,100,-1,-1,2,-1,NSE,,,1313280000,,1313280000,0,0,0,0,0,95.00-105.00,0,0,1451493495,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2.5e+08,0,0,1000000,
12595,BL,nse_cm,,BOSCHLTD,BOSCHLTD-BL,,BOSCHLTD-BL,INE323A01026,,,,BOSCH LIMITED,,,500,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,0,0,1438214400,34565.00-36695.00,0,0,1451498911,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,2772.00,1,0,3.6695e+06,3.4565e+06,1,1,1,0,0,1,0,2.94936e+07,0,0,2772,
756927,BL,nse_cm,,PRIMO,PRIMO-BL,,PRIMO-BL,INE607A01022,,,,PRIMO CHEMICALS LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1429747200,,1429747200,0,0,0,0,0,23.32-24.76,0,0,1451498943,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,4137283.00,1,0,2476,2332,1,1,1,0,0,1,0,2.42343e+08,0,0,4137283,
23857,BL,nse_cm,,MIDSMALL,MIDSMALL-BL,,MIDSMALL-BL,INF769K01LJ8,,,,MIRAEAMC - MIDSMALL,,,1,1,-1,-1,2,-1,NSE,,,1401321600,,1401321600,0,0,0,0,0,46.58-49.46,0,0,1451498939,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,2069952.00,1,0,4946,4658,1,1,1,0,0,1,0,7.89666e+07,0,0,2069952,
11073,BL,nse_cm,,KSOLVES,KSOLVES-BL,,KSOLVES-BL,INE0D6I01023,,,,KSOLVES INDIA LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1348358400,,1348358400,0,0,0,0,1445644800,271.95-288.75,0,0,1451498922,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,343918.00,1,0,28875,27195,1,1,1,0,0,1,0,2.3712e+07,0,0,343918,
4766,SG,nse_cm,,713AP36,713AP36-SG,,713AP36-SG,IN1020210150,,,,SDL AP 7.13% 2036,,,1,100,-1,-1,2,-1,NSE,,,1309046400,,1309046400,0,0,0,0,0,95.00-105.00,0,0,1451493494,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
23438,SM,nse_cm,,TAC,TAC-SM,,TAC-SM,INE0SOY01013,,,,TAC INFOSEC LIMITED,,,5,200,-1,-1,2,-1,NSE,,,1396742400,,1396742400,0,0,0,0,1444953600,679.55-830.55,0,0,1451500019,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,132441.00,200,0,83055,67955,1,1,1,0,0,1,0,2.09592e+07,0,0,132441,"The scrip PE is greater than 50 for previous 4 trailing quarters,The scrip is not regularly traded, and exit may be difficult,High low price variation was greater than 75% in previous 3 months,High low price variation was greater than 100% in previous 6 months"
14897,BL,nse_cm,,CENTRALBK,CENTRALBK-BL,,CENTRALBK-BL,INE483A01010,,,,CENTRAL BANK OF INDIA,,,1,1,-1,-1,2,-1,NSE,,,872121600,,872121600,0,0,0,0,1445990400,35.49-37.67,0,0,1451498929,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,2706369.00,1,0,3767,3549,1,1,1,0,0,1,0,9.0514e+09,0,0,2706369,
23729,EQ,nse_cm,,AADHARHFC,AADHARHFC-EQ,,AADHARHFC,INE883F01010,,,,AADHAR HOUSING FINANCE L,,,5,1,-1,-1,2,-1,NSE,,,1400198400,,1400198400,0,0,0,0,0,429.45-524.85,0,0,1451500019,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,209183.00,1,0,52485,42945,1,1,1,0,0,1,0,4.33093e+08,0,0,209183,Encumbrance of Promoters/ promoter group shareholding of at least 50% of the total capital
14317,BL,nse_cm,,TTL,TTL-BL,,TTL-BL,INE592B01024,,,,T T LIMITED,,,1,1,-1,-1,2,-1,NSE,,,856569600,,856569600,0,0,0,0,1442534400,8.18-8.68,0,0,1451498928,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,8446767.00,1,0,868,818,1,1,1,0,0,1,0,2.58311e+08,0,0,8446767,
757831,SG,nse_cm,,716OR50,716OR50-SG,,716OR50-SG,IN2720250041,,,,SDL OR 7.16% 2050,,,1,100,-1,-1,2,-1,NSE,,,1438473600,,1438473600,0,0,0,0,0,95.00-105.00,0,0,1451493502,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
24593,N0,nse_cm,,860GFL27,860GFL27-N0,,860GFL27-N0,INE02KN07048,,,,GFL 8.60% 2027 SR C1,,,1,1,-1,-1,2,-1,NSE,,,1406678400,,1406678400,0,0,0,0,1447200000,80000.00-120000.00,0,0,1451493498,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,817.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,25000,0,0,817,
5394,EQ,nse_cm,,MOL,MOL-EQ,,MOL,INE0CT101020,,,,MEGHMANI ORGANICS LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1313712000,,1313712000,0,0,0,0,1371686400,50.65-75.97,0,0,1451500017,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,1579291.00,1,0,7597,5065,1,1,1,0,0,1,0,2.54314e+08,0,0,1579291,The scrip PE is greater than 50 for previous 4 trailing quarters
757725,EQ,nse_cm,,LIQGRWBEES,LIQGRWBEES-EQ,,LIQGRWBEES,INF204KC1FU1,,,,NIPPONAMC - LIQGRWBEES,,,1,1,-1,-1,2,-1,NSE,,,1437868800,,1437868800,0,0,0,0,0,970.64-1072.80,0,0,1451498855,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,36948.00,1,0,107280,97064,1,1,1,0,0,1,0,1.12993e+06,0,0,36948,
12187,BL,nse_cm,,AEGISLOG,AEGISLOG-BL,,AEGISLOG-BL,INE208C01025,,,,AEGIS LOGISTICS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,0,0,1437264000,690.85-733.55,0,0,1451498905,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,138645.00,1,0,73355,69085,1,1,1,0,0,1,0,3.51e+08,0,0,138645,
756027,N0,nse_cm,,815ANN30,815ANN30-N0,,815ANN30-N0,INE1N2P24042,,,,ANN 8.15% 2030 STRPP B,,,1,1,-1,-1,2,-1,NSE,,,1429315200,,1429315200,0,0,0,0,1443657600,80000.00-120000.00,0,0,1451493502,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,40.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,1250,0,0,40,
24391,EQ,nse_cm,,DELPHIFX,DELPHIFX-EQ,,DELPHIFX,INE726L01019,,,,DELPHI WORLD MONEY LTD,,,1,1,-1,-1,2,-1,NSE,,,993686400,,993686400,0,0,0,0,1444867200,191.76-287.62,0,0,1451500019,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,417200.00,1,0,28762,19176,1,1,1,0,0,1,0,1.63512e+07,0,0,417200,"Stage 1 Long Term ASM scrip,The scrip PE is greater than 50 for previous 4 trailing quarters"
24183,SG,nse_cm,,733HR36,733HR36-SG,,733HR36-SG,IN1620240078,,,,SDL HR 7.33% 2036,,,1,100,-1,-1,2,-1,NSE,,,1404000000,,1404000000,0,0,0,0,0,94.05-103.95,0,0,1451493498,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1010100.00,100,0,10395,9405,1,1,1,0,0,1,0,1.5e+08,0,0,1010100,
318,SG,nse_cm,,70AP39,70AP39-SG,,70AP39-SG,IN1020200383,,,,SDL AP 7.0% 2039,,,1,100,-1,-1,2,-1,NSE,,,1286323200,,1286323200,0,0,0,0,0,95.00-105.00,0,0,1451493494,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
12112,BL,nse_cm,,MOTOGENFIN,MOTOGENFIN-BL,,MOTOGENFIN-BL,INE861B01023,,,,MOTOR & GENERAL FINANCE L,,,1,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1411257600,1411776000,0,21.75-23.09,0,0,1451498911,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,1266379.00,1,0,2309,2175,1,1,1,0,0,1,0,3.87272e+07,0,0,1266379,
760003,BL,nse_cm,,MOSERVICE,MOSERVICE-BL,,MOSERVICE-BL,INF247L01GJ3,,,,MOTILALAMC - MOSERVICE,,,1,1,-1,-1,2,-1,NSE,,,1448668800,,1448668800,0,0,0,0,0,32.70-34.72,0,0,1451498945,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,51502.00,1,0,3472,3270,1,1,1,0,0,1,0,1.575e+06,0,0,51502,
21707,BL,nse_cm,,DCAL,DCAL-BL,,DCAL-BL,INE385W01011,,,,DISHMAN CARBO AMCIS LTD,,,1,1,-1,-1,2,-1,NSE,,,1190419200,,1190419200,0,0,1252886400,1253750400,0,237.98-252.70,0,0,1451498937,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,400894.00,1,0,25270,23798,1,1,1,0,0,1,0,1.56783e+08,0,0,400894,
29423,EQ,nse_cm,,MOHITIND,MOHITIND-EQ,,MOHITIND,INE954E01012,,,,MOHIT INDUSTRIES LTD,,,1,1,-1,-1,2,-1,NSE,,,1047686400,,1047686400,0,0,1411603200,1412121600,0,25.82-31.54,0,0,1451499059,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,462952.00,1,0,3154,2582,1,1,1,0,0,1,0,1.41576e+07,0,0,462952,"EPS based on previous 4 trailing quarters in the scrip is zero,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100"
8480,BL,nse_cm,,XELPMOC,XELPMOC-BL,,XELPMOC-BL,INE01P501012,,,,XELPMOC DESIGN & TECH LTD,,,1,1,-1,-1,2,-1,NSE,,,1233705600,,1233705600,0,0,0,0,0,128.47-136.41,0,0,1451498946,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,482635.00,1,0,13641,12847,1,1,1,0,0,1,0,1.47595e+07,0,0,482635,
27165,BL,nse_cm,,CINELINE,CINELINE-BL,,CINELINE-BL,INE704H01022,,,,CINELINE INDIA LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1024012800,,1024012800,0,0,0,0,1189641600,89.55-95.07,0,0,1451498941,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,1065172.00,1,0,9507,8955,1,1,1,0,0,1,0,3.42664e+07,0,0,1065172,
15286,BL,nse_cm,,KNRCON,KNRCON-BL,,KNRCON-BL,INE634I01029,,,,KNR CONSTRU LTD.,,,1,1,-1,-1,2,-1,NSE,,,887760000,,887760000,0,0,0,0,1442361600,162.10-172.12,0,0,1451498996,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,558813.00,1,0,17212,16210,1,1,1,0,0,1,0,2.81235e+08,0,0,558813,
24493,SG,nse_cm,,733AP43A,733AP43A-SG,,733AP43A-SG,IN1020240405,,,,SDL AP 7.33% 2043,,,1,100,-1,-1,2,-1,NSE,,,1406073600,,1406073600,0,0,0,0,0,95.00-105.00,0,0,1451493498,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
759148,N0,nse_cm,,789GIL30,789GIL30-N0,,789GIL30-N0,INE233A08188,,,,GIL 7.89% 2030 SR 1,,,1,1,-1,-1,2,-1,NSE,,,1443139200,,1443139200,0,0,0,0,0,80000.00-120000.00,0,0,1451493503,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,1000.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,40000,0,0,1000,
17778,EQ,nse_cm,,ATL,ATL-EQ,,ATL,INE0NN701020,,,,ALLCARGO TERMINALS LTD,,,1,1,-1,-1,2,-1,NSE,,,1376092800,,1376092800,0,0,0,0,1447545600,22.48-33.70,0,0,1451500018,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,3559848.00,1,0,3370,2248,1,1,1,0,0,1,0,2.5206e+08,0,0,3559848,
29506,SG,nse_cm,,716KL38,716KL38-SG,,716KL38-SG,IN2020240254,,,,SDL KL 7.16% 2038,,,1,100,-1,-1,2,-1,NSE,,,1423353600,,1423353600,0,0,0,0,0,95.00-105.00,0,0,1451493499,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
25201,N0,nse_cm,,736IRED39,736IRED39-N0,,736IRED39-N0,INE202E08235,,,,IREDA 7.36% 2039 SR XVI,,,1,1,-1,-1,2,-1,NSE,,,1410566400,,1410566400,0,0,0,0,1440633600,80000.00-120000.00,0,0,1451493499,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,999.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,150000,0,0,999,
25868,SM,nse_cm,,FRESHARA,FRESHARA-SM,,FRESHARA-SM,INE0SFW01015,,,,FRESHARA AGRO EXPORTS LTD,,,5,600,-1,-1,2,-1,NSE,,,1414195200,,1414195200,0,0,0,0,0,142.20-213.30,0,0,1451500019,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,562570.00,600,0,21330,14220,1,1,1,0,0,1,0,2.34992e+07,0,0,562570,"The scrip is not regularly traded, and exit may be difficult"
29514,SG,nse_cm,,719BR45,719BR45-SG,,719BR45-SG,IN1320240261,,,,SDL BR 7.19% 2045,,,1,100,-1,-1,2,-1,NSE,,,1423353600,,1423353600,0,0,0,0,0,95.00-105.00,0,0,1451493499,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
